"theme","reading","value","timestamp","sensor_name","lon","lat"
"Weather","Temperature","6.6",2016-11-01 18:30:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","14.883888821046302",2016-11-01 18:30:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","79.86387690933722",2016-11-01 18:30:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","8.648060178868551e-15",2016-11-01 18:31:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","75.0",2016-11-01 18:31:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","79.99894171649201",2016-11-01 18:31:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","13.395499938941672",2016-11-01 18:31:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.6",2016-11-01 18:31:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","7.783254160981697e-15",2016-11-01 18:32:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.6",2016-11-01 18:32:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","75.0",2016-11-01 18:32:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","79.8133176821424",2016-11-01 18:32:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","12.055949945047505",2016-11-01 18:32:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","7.004928744883527e-15",2016-11-01 18:33:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","10.850354950542755",2016-11-01 18:33:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.6",2016-11-01 18:33:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","75.0",2016-11-01 18:33:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","79.46077824251435",2016-11-01 18:33:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","6.304435870395175e-15",2016-11-01 18:34:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","75.0",2016-11-01 18:34:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.5",2016-11-01 18:34:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","79.38038778297405",2016-11-01 18:34:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","10.569603201897271",2016-11-01 18:34:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","5.6739922833556574e-15",2016-11-01 18:35:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.5",2016-11-01 18:35:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","79.05999866973704",2016-11-01 18:35:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","75.0",2016-11-01 18:35:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","9.512642881707544",2016-11-01 18:35:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","5.106593055020092e-15",2016-11-01 18:36:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","8.734615559528793",2016-11-01 18:36:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","78.29187158270067",2016-11-01 18:36:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","75.0",2016-11-01 18:36:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.5",2016-11-01 18:36:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","4.595933749518082e-15",2016-11-01 18:37:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","7.861154003575914",2016-11-01 18:37:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","75.0",2016-11-01 18:37:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.5",2016-11-01 18:37:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","78.58230857780651",2016-11-01 18:37:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","4.1363403745662744e-15",2016-11-01 18:38:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","75.0",2016-11-01 18:38:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.5",2016-11-01 18:38:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","78.52815280154242",2016-11-01 18:38:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","11.188425017093323",2016-11-01 18:38:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","3.722706337109647e-15",2016-11-01 18:39:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","75.0",2016-11-01 18:39:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.5",2016-11-01 18:39:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","78.35938090519136",2016-11-01 18:39:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","13.05980265338399",2016-11-01 18:39:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","3.3504357033986822e-15",2016-11-01 18:40:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.5",2016-11-01 18:40:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","78.26714106507622",2016-11-01 18:40:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","75.0",2016-11-01 18:40:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","12.61954740124549",2016-11-01 18:40:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","3.015392133058814e-15",2016-11-01 18:41:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","77.86958638199322",2016-11-01 18:41:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.5",2016-11-01 18:41:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","11.35759266112094",2016-11-01 18:41:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","75.0",2016-11-01 18:41:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","2.7138529197529327e-15",2016-11-01 18:42:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","75.0",2016-11-01 18:42:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","77.94134807839711",2016-11-01 18:42:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.5",2016-11-01 18:42:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","10.221833395008845",2016-11-01 18:42:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","2.4424676277776397e-15",2016-11-01 18:43:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","75.0",2016-11-01 18:43:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","9.199650055507961",2016-11-01 18:43:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.5",2016-11-01 18:43:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","78.28811447377",2016-11-01 18:43:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","2.1982208649998756e-15",2016-11-01 18:44:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.5",2016-11-01 18:44:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","8.279685049957164",2016-11-01 18:44:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","78.22860004478315",2016-11-01 18:44:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","75.0",2016-11-01 18:44:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.978398778499888e-15",2016-11-01 18:45:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","9.130248821737673",2016-11-01 18:45:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.5",2016-11-01 18:45:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","75.5",2016-11-01 18:45:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","77.96087575649831",2016-11-01 18:45:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.7805589006498992e-15",2016-11-01 18:46:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","78.63764877349188",2016-11-01 18:46:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","75.5",2016-11-01 18:46:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","12.892193491376407",2016-11-01 18:46:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.4",2016-11-01 18:46:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.6025030105849094e-15",2016-11-01 18:47:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","78.76168136010523",2016-11-01 18:47:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","75.5",2016-11-01 18:47:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.4",2016-11-01 18:47:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","11.602974142238766",2016-11-01 18:47:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.4422527095264184e-15",2016-11-01 18:48:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","13.744868181985584",2016-11-01 18:48:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","75.5",2016-11-01 18:48:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.4",2016-11-01 18:48:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","78.44662719036029",2016-11-01 18:48:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.2980274385737765e-15",2016-11-01 18:49:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","75.5",2016-11-01 18:49:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","78.44359299512277",2016-11-01 18:49:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","19.159205711917355",2016-11-01 18:49:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.4",2016-11-01 18:49:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.168224694716399e-15",2016-11-01 18:50:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","78.10982001527337",2016-11-01 18:50:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.4",2016-11-01 18:50:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","75.5",2016-11-01 18:50:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","27.34689169260062",2016-11-01 18:50:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.0514022252447592e-15",2016-11-01 18:51:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","26.09666846101752",2016-11-01 18:51:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","75.5",2016-11-01 18:51:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.4",2016-11-01 18:51:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","77.81631874199756",2016-11-01 18:51:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","9.462620027202832e-16",2016-11-01 18:52:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","23.487001614915766",2016-11-01 18:52:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","75.5",2016-11-01 18:52:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","77.42751828533012",2016-11-01 18:52:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.4",2016-11-01 18:52:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","8.516358024482549e-16",2016-11-01 18:53:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.4",2016-11-01 18:53:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","77.34362377479603",2016-11-01 18:53:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","75.5",2016-11-01 18:53:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","22.31897592473669",2016-11-01 18:53:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","7.664722222034294e-16",2016-11-01 18:54:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","20.087078332263022",2016-11-01 18:54:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","76.91729014095066",2016-11-01 18:54:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.4",2016-11-01 18:54:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","75.5",2016-11-01 18:54:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","6.8982499998308645e-16",2016-11-01 18:55:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","77.18869806346699",2016-11-01 18:55:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","75.9",2016-11-01 18:55:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","18.07837049903672",2016-11-01 18:55:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.3",2016-11-01 18:55:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","6.208424999847778e-16",2016-11-01 18:56:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.3",2016-11-01 18:56:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","21.132697380258048",2016-11-01 18:56:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","76.9595635646811",2016-11-01 18:56:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","75.4",2016-11-01 18:56:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","5.587582499863001e-16",2016-11-01 18:57:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","75.9",2016-11-01 18:57:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","19.019427642232245",2016-11-01 18:57:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.3",2016-11-01 18:57:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","76.92522983920104",2016-11-01 18:57:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","5.028824249876701e-16",2016-11-01 18:58:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.3",2016-11-01 18:58:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","17.11748487800902",2016-11-01 18:58:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","75.9",2016-11-01 18:58:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","77.2750641356954",2016-11-01 18:58:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","4.525941824889031e-16",2016-11-01 18:59:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","77.41711792345485",2016-11-01 18:59:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","15.405736390208117",2016-11-01 18:59:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.3",2016-11-01 18:59:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","75.9",2016-11-01 18:59:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","4.0733476424001277e-16",2016-11-01 19:00:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","16.293799751249807",2016-11-01 19:00:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","75.9",2016-11-01 19:00:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","77.2617313241397",2016-11-01 19:00:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.3",2016-11-01 19:00:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","3.666012878160115e-16",2016-11-01 19:01:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","75.9",2016-11-01 19:01:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.3",2016-11-01 19:01:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","77.36120418575113",2016-11-01 19:01:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","19.088071021236875",2016-11-01 19:01:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","3.2994115903441037e-16",2016-11-01 19:02:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","77.25782654401178",2016-11-01 19:02:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.3",2016-11-01 19:02:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","17.179263919113186",2016-11-01 19:02:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","75.9",2016-11-01 19:02:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","2.969470431309693e-16",2016-11-01 19:03:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","77.15682837601824",2016-11-01 19:03:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","16.140824070779328",2016-11-01 19:03:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.3",2016-11-01 19:03:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","75.9",2016-11-01 19:03:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","2.672523388178724e-16",2016-11-01 19:04:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","77.48556101549163",2016-11-01 19:04:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","14.526741663701396",2016-11-01 19:04:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.3",2016-11-01 19:04:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","75.9",2016-11-01 19:04:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","2.4052710493608517e-16",2016-11-01 19:05:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","13.443566324956256",2016-11-01 19:05:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.2",2016-11-01 19:05:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","77.61921216364556",2016-11-01 19:05:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","76.3",2016-11-01 19:05:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","2.1647439444247666e-16",2016-11-01 19:06:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.2",2016-11-01 19:06:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","75.9",2016-11-01 19:06:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","77.55763399094464",2016-11-01 19:06:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","12.961850115195295",2016-11-01 19:06:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.94826954998229e-16",2016-11-01 19:07:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.2",2016-11-01 19:07:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","11.665665103675765",2016-11-01 19:07:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","77.97027696385513",2016-11-01 19:07:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","75.9",2016-11-01 19:07:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.753442594984061e-16",2016-11-01 19:08:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","78.08007531490165",2016-11-01 19:08:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","76.3",2016-11-01 19:08:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","10.499098593308188",2016-11-01 19:08:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.2",2016-11-01 19:08:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.578098335485655e-16",2016-11-01 19:09:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.2",2016-11-01 19:09:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","76.3",2016-11-01 19:09:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","78.05908821504876",2016-11-01 19:09:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","9.88108568803987",2016-11-01 19:09:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.4202885019370896e-16",2016-11-01 19:10:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","12.183880671802196",2016-11-01 19:10:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","76.3",2016-11-01 19:10:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","77.94182706352676",2016-11-01 19:10:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.2",2016-11-01 19:10:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.2782596517433807e-16",2016-11-01 19:11:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","78.11277116329867",2016-11-01 19:11:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","10.965492604621977",2016-11-01 19:11:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.2",2016-11-01 19:11:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","76.3",2016-11-01 19:11:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.1504336865690426e-16",2016-11-01 19:12:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","16.348586973798508",2016-11-01 19:12:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","76.3",2016-11-01 19:12:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","78.14779697274008",2016-11-01 19:12:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.2",2016-11-01 19:12:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","1.0353903179121383e-16",2016-11-01 19:13:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.2",2016-11-01 19:13:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","77.64936284965312",2016-11-01 19:13:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","19.825484713293655",2016-11-01 19:13:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","76.3",2016-11-01 19:13:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","9.318512861209245e-17",2016-11-01 19:14:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","17.84293624196429",2016-11-01 19:14:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","77.65227476863389",2016-11-01 19:14:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.1",2016-11-01 19:14:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","76.3",2016-11-01 19:14:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","8.386661575088321e-17",2016-11-01 19:15:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","77.77416792898806",2016-11-01 19:15:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","76.9",2016-11-01 19:15:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.1",2016-11-01 19:15:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","17.551307721267857",2016-11-01 19:15:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","7.547995417579489e-17",2016-11-01 19:16:03,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","76.9",2016-11-01 19:16:03,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","77.49814047363071",2016-11-01 19:16:03,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.1",2016-11-01 19:16:03,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","15.796176949141072",2016-11-01 19:16:03,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","6.79319587582154e-17",2016-11-01 19:17:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","77.79275354488632",2016-11-01 19:17:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.1",2016-11-01 19:17:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","76.9",2016-11-01 19:17:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","14.216559254226965",2016-11-01 19:17:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","CO","6.113876288239386e-17",2016-11-01 19:18:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Humidity","76.9",2016-11-01 19:18:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Weather","Temperature","6.1",2016-11-01 19:18:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO2","77.46190762391282",2016-11-01 19:18:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
"Air Quality","NO","12.794903328804269",2016-11-01 19:18:00,"new_new_emote_1102",-1.6238503387269,54.972338816641
